2024-05-31 19:16:19,164 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:17:19,169 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:17:19,180 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:18:19,185 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:18:19,192 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:19:19,195 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:19:19,201 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:20:19,208 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:20:19,214 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:21:19,222 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:21:19,228 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:22:19,234 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:22:19,241 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:23:19,247 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:23:19,252 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:24:19,258 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:24:19,265 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 19:25:19,271 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:25:19,276 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
