Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,Bollinger_Upper,Bollinger_Lower
2014-10-18 00:00:00+00:00,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,11416800,0.0,0.0,368.0220520019531,,75.4697107083856,415.5893143543495,320.45478964955674
2014-10-19 00:00:00+00:00,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570,0.0,0.0,368.7260009765625,,79.65872234847859,417.16587742240614,320.28612453071884
2014-10-20 00:00:00+00:00,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000,0.0,0.0,368.52105102539065,,73.2416679884614,416.67019065557173,320.37191139520957
2014-10-21 00:00:00+00:00,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900,0.0,0.0,368.66405181884767,,72.64451114486748,417.0184928415074,320.30961079618794
2014-10-22 00:00:00+00:00,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,11641300,0.0,0.0,369.06835174560547,,65.48021540725297,417.78226463610116,320.3544388551098
2014-10-23 00:00:00+00:00,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900,0.0,0.0,369.0136016845703,,47.00290625259487,417.77517573329254,320.25202763584804
2014-10-24 00:00:00+00:00,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700,0.0,0.0,370.4875518798828,,48.49482444639839,415.7995023385487,325.1756014212169
2014-10-25 00:00:00+00:00,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500,0.0,0.0,371.8256011962891,,43.588838252778146,412.2392968570849,331.41190553549325
2014-10-26 00:00:00+00:00,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500,0.0,0.0,373.0568511962891,,38.99985893518871,409.41202534013655,336.7016770524416
2014-10-27 00:00:00+00:00,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,0.0,0.0,373.89695129394534,,30.95129364603021,407.3233399860051,340.47056260188555
2014-10-28 00:00:00+00:00,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,0.0,0.0,374.13085174560547,,26.597270498096947,407.0006184580597,341.26108503315123
2014-10-29 00:00:00+00:00,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700,0.0,0.0,372.65910186767576,,22.686407400521674,409.62595209652414,335.6922516388274
2014-10-30 00:00:00+00:00,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900,0.0,0.0,371.8462509155273,,32.401374740088016,410.5162186499212,333.17628318113344
2014-10-31 00:00:00+00:00,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,0.0,0.0,370.64735107421876,,29.646025320816435,411.960111694155,329.33459045428253
2014-11-01 00:00:00+00:00,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200,0.0,0.0,368.0073501586914,,21.80679352353131,413.70905837906935,322.30564193831344
2014-11-02 00:00:00+00:00,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620,0.0,0.0,364.78125,,22.264542733699386,412.870114086227,316.692385913773
2014-11-03 00:00:00+00:00,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,0.0,0.0,361.1154495239258,,24.801979151483863,408.7970014271592,313.4338976206924
2014-11-04 00:00:00+00:00,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,0.0,0.0,357.90139923095705,,24.324676876979936,404.6878816987418,311.1149167631723
2014-11-05 00:00:00+00:00,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,0.0,0.0,355.7478988647461,372.76684020996095,30.962179892422995,401.71392196215777,309.78187576733444
2014-11-06 00:00:00+00:00,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,0.0,0.0,354.0244995117188,370.6059600830078,45.42557607612675,398.11506252747176,309.9339364959658
2014-11-07 00:00:00+00:00,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,0.0,0.0,351.5731506347656,368.9654602050781,42.525623659393624,392.22164138491996,310.9246598846113
2014-11-08 00:00:00+00:00,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,0.0,0.0,349.37025146484376,367.9793005371094,49.09550786710769,385.92291341848386,312.81758951120366
2014-11-09 00:00:00+00:00,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,0.0,0.0,348.3912017822266,367.0665008544922,53.92999334198651,382.1075667837072,314.6748367807459
2014-11-10 00:00:00+00:00,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100,0.0,0.0,347.41365203857424,366.4285607910156,56.28546242311487,377.409247616218,317.4180564609305
2014-11-11 00:00:00+00:00,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900,0.0,0.0,346.64050292968756,365.7394207763672,54.709184137695196,373.37689780695905,319.90410805241606
2014-11-12 00:00:00+00:00,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,0.0,0.0,349.8977035522461,365.4948211669922,81.23224862360809,393.3327273013848,306.46267980310745
2014-11-13 00:00:00+00:00,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000,0.0,0.0,353.0172027587891,365.44542114257814,78.15728041287943,406.74810000999423,299.28630550758396
2014-11-14 00:00:00+00:00,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,0.0,0.0,355.54455261230476,365.1703009033203,69.84859619019578,412.77839657768027,298.31070864692924
2014-11-15 00:00:00+00:00,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500,0.0,0.0,356.6160018920899,364.6044610595703,65.845020475893,414.5812431162554,298.65076066792443
2014-11-16 00:00:00+00:00,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,11905600,0.0,0.0,358.36065063476565,364.3717010498047,68.16865202528047,417.94408977727323,298.77721149225806
2014-11-17 00:00:00+00:00,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,0.0,0.0,359.85014953613285,364.57624084472656,67.66563469053867,420.8285042601561,298.8717948121096
2014-11-18 00:00:00+00:00,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500,0.0,0.0,361.83049926757815,364.57086059570315,62.51007261161684,422.05957664873637,301.6014218864199
2014-11-19 00:00:00+00:00,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800,0.0,0.0,363.5929992675782,364.4430804443359,61.73111761566679,423.84896124498823,303.33703729016815
2014-11-20 00:00:00+00:00,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,0.0,0.0,364.56894836425784,363.9275805664063,52.2744896958471,423.72366757209807,305.4142291564176
2014-11-21 00:00:00+00:00,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,0.0,0.0,365.82389831542974,363.4431005859375,52.24196822501789,422.52507539122365,309.12272123963584
2014-11-22 00:00:00+00:00,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,15273000,0.0,0.0,367.17529907226566,363.31126098632814,51.98642394423409,421.0890498111343,313.261548333397
2014-11-23 00:00:00+00:00,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,0.0,0.0,369.17624969482426,364.08540100097656,51.17125875663098,419.7664985554789,318.5860008341696
2014-11-24 00:00:00+00:00,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,0.0,0.0,371.4966995239258,365.2132208251953,52.630854695022144,418.76421207623537,324.2291869716163
2014-11-25 00:00:00+00:00,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,0.0,0.0,373.2897994995118,366.1186004638672,52.00974398009657,418.1013985924064,328.4782004066172
2014-11-26 00:00:00+00:00,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,0.0,0.0,374.243798828125,366.76226013183594,30.499117203120065,417.69586419703086,330.7917334592192
2014-11-27 00:00:00+00:00,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030,0.0,0.0,375.6065490722657,367.0968603515625,31.760295428587497,416.48916739749683,334.72393074703456
2014-11-28 00:00:00+00:00,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,0.0,0.0,377.15449829101567,367.32528015136717,41.37173500715978,415.5012598810521,338.80773670097926
2014-11-29 00:00:00+00:00,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,0.0,0.0,377.76584777832034,367.60385986328123,49.68869484459008,415.5661502838628,339.9655452727779
2014-11-30 00:00:00+00:00,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,0.0,0.0,378.3219970703125,367.91881958007815,44.76422072632501,415.7763797515909,340.86761438903403
2014-12-01 00:00:00+00:00,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,0.0,0.0,378.8994964599609,367.9327392578125,45.687571803940706,416.0186364173848,341.780356502537
2014-12-02 00:00:00+00:00,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100,0.0,0.0,376.78719635009764,367.7507592773438,53.619314857749586,407.45225700762325,346.12213569257204
2014-12-03 00:00:00+00:00,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100,0.0,0.0,374.5009475708008,367.2335595703125,46.7555365405246,397.1369915053767,351.8649036362249
2014-12-04 00:00:00+00:00,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,0.0,0.0,373.09024810791016,366.73017944335936,58.63172503731621,392.9547829500633,353.225713265757
2014-12-05 00:00:00+00:00,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,0.0,0.0,373.12629852294924,366.6161395263672,69.00968458510471,393.01668413525186,353.2359129106466
2014-12-06 00:00:00+00:00,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320,0.0,0.0,372.47144927978513,366.4366796875,65.98341675225693,391.14129382988943,353.80160472968083
2014-12-07 00:00:00+00:00,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,0.0,0.0,371.85579986572264,366.1097399902344,56.957602493525954,389.21805178552415,354.49354794592114
2014-12-08 00:00:00+00:00,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700,0.0,0.0,371.1913497924805,365.5570001220703,37.05666676854304,389.0257679633115,353.35693162164944
2014-12-09 00:00:00+00:00,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,0.0,0.0,369.77454986572263,364.94447998046877,32.491559856752076,388.9301002218692,350.61899950957604
2014-12-10 00:00:00+00:00,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,0.0,0.0,369.2007995605469,364.14227966308596,33.05404206196114,390.4359833531105,347.9656157679833
2014-12-11 00:00:00+00:00,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300,0.0,0.0,369.18370056152344,363.4892401123047,35.860583205966634,390.48156595600256,347.8858351670443
2014-12-12 00:00:00+00:00,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,0.0,0.0,369.16479949951173,363.3717401123047,31.035908639504143,390.52401975747443,347.805579241549
2014-12-13 00:00:00+00:00,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,0.0,0.0,368.1549499511719,363.15236022949216,29.09261980862577,391.6355089809229,344.67439092142087
2014-12-14 00:00:00+00:00,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,12415200,0.0,0.0,366.8914993286133,363.239580078125,30.8411914152162,391.09866570939255,342.68433294783404
2014-12-15 00:00:00+00:00,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,0.0,0.0,365.39134979248047,363.0523999023437,27.102634598172997,391.0661096105247,339.71658997443626
2014-12-16 00:00:00+00:00,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,0.0,0.0,363.3259506225586,362.53385986328124,19.939261739292164,394.1262120371033,332.5256892080139
2014-12-17 00:00:00+00:00,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,0.0,0.0,360.83125,361.77701965332034,19.724826502728575,397.07021375766465,324.5922862423354
2014-12-18 00:00:00+00:00,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,0.0,0.0,357.57870025634764,361.2931195068359,19.102051871540638,399.1945075105099,315.9628930021854
2014-12-19 00:00:00+00:00,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.0,0.0,354.69629974365233,360.74387939453123,18.406462248814222,398.987964818397,310.40463466890765
2014-12-20 00:00:00+00:00,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,20856700,0.0,0.0,352.29174957275393,360.5765789794922,28.329857256110785,396.4672620227801,308.11623712272774
2014-12-21 00:00:00+00:00,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,0.0,0.0,349.37164916992185,360.4784588623047,25.83170328896456,393.76585935898237,304.97743898086134
2014-12-22 00:00:00+00:00,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,0.0,0.0,346.9001983642578,360.59833862304686,36.36494925146743,389.26385513716093,304.53654159135465
2014-12-23 00:00:00+00:00,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200,0.0,0.0,344.87829742431643,360.73869873046874,41.441053141054766,385.41363289835056,304.3429619502823
2014-12-24 00:00:00+00:00,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,0.0,0.0,342.5247970581055,360.57953857421876,39.095858321310615,382.47718106994233,302.57241304626865
2014-12-25 00:00:00+00:00,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,0.0,0.0,339.6324966430664,360.1699786376953,35.5061508427445,377.43852280713725,301.8264704789956
2014-12-26 00:00:00+00:00,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,0.0,0.0,337.28944702148436,359.74265869140623,39.346552865361815,371.5661735689975,303.0127204739712
2014-12-27 00:00:00+00:00,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,0.0,0.0,334.3278472900391,359.21161865234376,37.130721968120234,364.8846361133111,303.77105846676704
2014-12-28 00:00:00+00:00,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,0.0,0.0,332.09434814453124,358.6466387939453,35.616256877015104,360.6257544767789,303.56294181228355
2014-12-29 00:00:00+00:00,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,0.0,0.0,330.11689910888674,357.6347589111328,36.135518651308715,358.25487778392693,301.97892043384655
2014-12-30 00:00:00+00:00,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,0.0,0.0,328.3354995727539,356.5110186767578,41.95709673772104,356.6528928353047,300.0181063102031
2014-12-31 00:00:00+00:00,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.0,0.0,326.8198486328125,355.5609783935547,50.20114030537291,353.3279604048831,300.311736860742
2015-01-01 00:00:00+00:00,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550,0.0,0.0,324.9051986694336,353.3747381591797,51.40929042987376,349.0137689116299,300.79662842723735
2015-01-02 00:00:00+00:00,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0,0.0,323.28799896240236,351.2606787109375,48.52916472652459,345.29778565553266,301.27821226927205
2015-01-03 00:00:00+00:00,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,0.0,0.0,319.76049957275393,348.9259588623047,29.183790344572316,345.01768355205047,294.5033155934574
2015-01-04 00:00:00+00:00,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,0.0,0.0,315.7029998779297,346.6871990966797,27.371232086157605,348.57863957459114,282.82736018126826
2015-01-05 00:00:00+00:00,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.0,0.0,313.07359924316404,344.4190393066406,26.92519413846091,350.25414003211654,275.89305845421154
2015-01-06 00:00:00+00:00,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0,0.0,311.39424896240234,342.3946594238281,31.86993491348099,350.29444596645646,272.4940519583482
2015-01-07 00:00:00+00:00,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0,0.0,310.5412994384766,340.77743957519533,39.11674971206401,350.18237168691286,270.9002271900403
2015-01-08 00:00:00+00:00,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,0.0,0.0,308.8166000366211,338.83331970214846,36.986248886817826,350.0880612913391,267.54513878190306
2015-01-09 00:00:00+00:00,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.0,0.0,306.8391998291016,337.4846795654297,36.120397486209306,347.63299435134985,266.0454053068533
2015-01-10 00:00:00+00:00,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,0.0,0.0,304.53684997558594,335.96363952636716,35.195637298152434,347.1595024227003,261.91419752847156
2015-01-11 00:00:00+00:00,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,0.0,0.0,301.22555084228514,334.2184393310547,32.39131607992968,345.1714979370816,257.2796037474887
2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.0,0.0,297.88675079345705,332.2228991699219,34.42155474246542,341.308837141162,254.4646644457521
2015-01-13 00:00:00+00:00,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,0.0,0.0,293.0531005859375,329.20209899902346,26.939374939160686,345.5065048190484,240.59969635282658
2015-01-14 00:00:00+00:00,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,0.0,0.0,286.00785064697266,325.2571990966797,18.045246948344953,357.9963248986581,214.01937639528722
2015-01-15 00:00:00+00:00,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.0,0.0,280.10384979248045,322.08667907714846,28.961377507879163,356.8302139119486,203.3774856730123
2015-01-16 00:00:00+00:00,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,0.0,0.0,274.71554946899414,318.8552188110352,28.534946866428683,355.8762536164869,193.55484532150135
2015-01-17 00:00:00+00:00,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700,0.0,0.0,268.8165985107422,315.3114788818359,31.734361386449237,354.0134329377652,183.61976408371925
2015-01-18 00:00:00+00:00,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100,0.0,0.0,263.70004806518557,312.0084390258789,37.65732896525924,350.09059708904044,177.30949904133067
2015-01-19 00:00:00+00:00,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300,0.0,0.0,258.90624771118166,308.74471893310545,35.967662823755376,344.94659464846285,172.86590077390048
2015-01-20 00:00:00+00:00,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,0.0,0.0,253.46234817504882,305.38611907958983,31.670450908501934,336.91433474293075,170.01036160716689
2015-01-21 00:00:00+00:00,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,0.0,0.0,249.09474868774413,302.2977590942383,34.07013978564537,328.1807041448325,170.00879323065578
2015-01-22 00:00:00+00:00,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.0,0.0,245.01344833374023,299.46567901611326,37.94805799253111,317.95837095652007,172.0685257109604
2015-01-23 00:00:00+00:00,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,0.0,0.0,242.60329818725586,296.73117889404296,35.665554703058575,313.69211763697757,171.51447873753415
2015-01-24 00:00:00+00:00,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500,0.0,0.0,241.78589782714843,294.1510388183594,43.26352603098476,312.2021456989643,171.36964995533262
2015-01-25 00:00:00+00:00,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700,0.0,0.0,240.74809799194335,291.7296987915039,46.965306992445214,309.73314659093273,171.763049392954
2015-01-26 00:00:00+00:00,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.0,0.0,240.11229782104493,289.697258605957,51.32406983638459,307.5510171566463,172.67357848544356
2015-01-27 00:00:00+00:00,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,0.0,0.0,238.56919784545897,287.7285787963867,60.308599939814584,302.0817878347584,175.0566078561595
2015-01-28 00:00:00+00:00,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,0.0,0.0,236.09749755859374,285.36249877929686,66.99078194122261,296.0185476237658,176.17644749342165
2015-01-29 00:00:00+00:00,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,0.0,0.0,233.25274810791015,283.105458984375,58.90461806237249,287.4458264104884,179.05966980533188
2015-01-30 00:00:00+00:00,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,0.0,0.0,230.83419876098634,280.6238388061523,56.62886075189311,281.4181899526209,180.2502075693518
2015-01-31 00:00:00+00:00,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,0.0,0.0,228.42439880371094,277.9222790527344,56.578115068188616,276.5553571604316,180.2934404469903
2015-02-01 00:00:00+00:00,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.0,0.0,226.38319931030273,275.5141989135742,56.07944606690413,270.80333660133374,181.96306201927175
2015-02-02 00:00:00+00:00,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.0,0.0,227.0015998840332,273.2461392211914,58.14035000433742,271.73439213368783,182.26880763437853
2015-02-03 00:00:00+00:00,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700,0.0,0.0,229.4598503112793,270.88459930419924,55.28430637388345,267.8292337315705,191.0904668909881
2015-02-04 00:00:00+00:00,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300,0.0,0.0,230.31030044555663,268.88041900634767,49.98379498156878,267.58748152098957,193.0331193701237
2015-02-05 00:00:00+00:00,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,22516400,0.0,0.0,230.76100006103516,266.8271188354492,44.139032547136466,267.11386863774095,194.40813148432937
2015-02-06 00:00:00+00:00,216.92300415039065,230.50999450683597,216.23199462890625,222.26600646972656,24435300,0.0,0.0,231.9113006591797,265.0445190429688,46.30572369484036,265.4112150069296,198.4113863114298
2015-02-07 00:00:00+00:00,222.63299560546875,230.2989959716797,222.60699462890625,227.7539978027344,21604200,0.0,0.0,232.78205032348632,263.2427392578125,42.51160806949204,264.79328304881034,200.7708175981623
2015-02-08 00:00:00+00:00,227.6929931640625,229.43800354003903,221.07699584960935,223.41200256347656,17145200,0.0,0.0,233.20960083007813,261.11185943603516,38.57515442058771,264.4317010938127,201.98750056634356
2015-02-09 00:00:00+00:00,223.38900756835935,223.9770050048828,217.0189971923828,220.1100006103516,27791300,0.0,0.0,233.64935073852538,259.0971997070312,27.0341494846207,263.80247338680226,203.4962280902485
