Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,SMA_50,Signal,Strategy_Returns,Cumulative_Returns
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.7574462890625,167743300,42.6857372454233,-1.717933873745153,-0.09968353759857682,132.99138634465208,116.96737365722656,100.94336096980103,5.2061956341338815,111.60554946899414,-1,-0.010268842848365045,0.7926472600564041
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.72503662109375,149981400,48.39278422694558,-1.5619358094433125,-0.39213399196752396,132.03456652099163,116.33087348937988,100.62718045776812,5.1750391083000995,111.92069946289062,-1,-0.03751614778042578,0.7629101883103784
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.34407043457031,137672400,51.80432494742489,-1.2081260673757725,-0.5553324070491737,131.05827005756342,115.83849830627442,100.61872655498541,5.022536380244903,112.29334945678711,-1,-0.023868902158110217,0.7447003596701726
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.49385833740234,99382200,50.6341412525448,-0.9865588125786928,-0.6415776881550777,129.06103732637635,115.0909984588623,101.12095959134824,4.788069343353805,112.60799942016601,-1,0.007567873638749334,0.7503361578908875
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.17472839355469,142675200,52.89934755593757,-0.6645153239769854,-0.6461652153194593,125.08180072706337,114.17249870300293,103.26319667894249,4.706064346660564,112.9841993713379,-1,-0.01507582852057543,0.7390242186417371
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.13243865966797,116120400,54.18917805181764,-0.3264523192604116,-0.5822226361076498,121.11606558620264,113.44199905395507,105.76793252170751,4.506345726335479,113.37454940795898,0,-0.009462165422616242,0.7320314492336293
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.44821166992188,144712000,48.6678124417781,-0.35860896898921624,-0.5374999026839631,119.92245192640641,113.0489990234375,106.1755461204686,4.510892438370389,113.77804931640625,-1,-0.001,0.7312994177843957
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.8490219116211,106243800,53.38893695024414,-0.10210910803571949,-0.4504217437543144,118.90140325707695,112.82599906921386,106.75059488135078,4.447971898687682,114.25574935913086,0,-0.03179104105730912,0.7080506479684257
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.58503723144531,161498200,48.75426200964606,-0.16642249625958527,-0.3936218942553686,118.92014371493521,112.84299926757812,106.76585482022104,4.433831048781419,114.62274948120117,-1,-0.001,0.7073425973204572
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.46133422851562,96849000,51.36781491986226,-0.06175167872697784,-0.32724785114969046,118.551105753008,112.73099937438965,106.9108929957713,4.287843073129063,115.05929946899414,0,-0.017967109462795228,0.6946336954467027
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.35384368896484,83477200,51.206683898201824,0.01218411741697878,-0.25936145743635663,118.69899176069501,112.80499954223633,106.91100732377765,4.110854652761865,115.45789947509766,-1,-0.001,0.693939061751256
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.30834197998047,100506900,54.03013873850893,0.22951633243098968,-0.16158589946288737,119.2042701317207,113.05349960327149,106.90272907482228,3.9657937369256375,115.8734994506836,0,-0.018395842208966173,0.6811734682686418
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.56925201416016,240226800,62.67186204605483,0.9898818661747271,0.06870765366463552,121.36039581162863,113.50549964904785,105.65060348646706,4.268951261750424,116.23629943847656,0,0.0,0.6811734682686418
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.3443603515625,262330500,57.50154832156755,1.311081036732034,0.31718233027811527,122.27453605949563,113.78349952697754,105.29246299445944,4.374026019037504,116.47954940795898,0,-0.0,0.6811734682686418
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.43231964111328,150712000,57.60427856629431,1.5549715177585597,0.5647401677742042,123.27537734872107,114.23649978637695,105.19762222403284,4.305166734300171,116.71004943847656,0,0.0,0.6811734682686418
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.96322631835938,112559200,56.81549238350102,1.6900424642460905,0.7898006270685816,124.02703469634804,114.75499992370605,105.48296515106406,4.215511640590393,116.92299942016602,0,-0.0,0.6811734682686418
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.31168365478516,115393800,54.01124402928115,1.6417925271170617,0.9601990070782777,124.05857800815701,115.36399993896484,106.66942186977266,4.110118344345656,117.02534942626953,0,-0.0,0.6811734682686418
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.34085845947266,120639300,49.29771224274123,1.342773396545354,1.036713884971693,124.01000908378062,115.65900001525878,107.30799094673695,4.156538070237819,117.12269943237305,-1,-0.001,0.6804922948003731
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.83605194091797,124423700,51.5876393740227,1.2152480726904002,1.0724207225154345,124.13770085673129,115.94400024414062,107.75029963154996,4.098928644043377,117.21834945678711,0,-0.014191918736096487,0.6708348034520264
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.21061706542969,89946000,50.55899397111778,1.0504320064196548,1.0680229792962788,123.5578607800867,116.43150024414062,109.30513970819455,3.967576750628169,117.36824951171874,-1,-0.001,0.6701639686485744
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.1160888671875,101988000,48.72785404849691,0.8199869262075907,1.0184157686785411,122.87637318962848,116.80800018310546,110.73962717658245,3.9306073097002083,117.42304946899414,-1,0.009583320957137431,0.6765863650540427
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.42224884033203,82572600,47.55210076581912,0.5734561024800229,0.9294238354388374,122.71432585006266,116.946000289917,111.17767472977133,3.81199280704026,117.42364944458008,-1,0.006133901377733508,0.6807364790908034
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.43203735351562,111850700,47.571293096630136,0.37456795113942576,0.8184526585789551,122.71275870086639,116.95050048828125,111.18824227569611,3.801850877847373,117.42649948120118,-1,-8.694485527538376e-05,0.6806772925561482
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.94676208496094,92276800,50.58879401351226,0.33812167878315336,0.7223864626197948,122.6910421919798,117.07600059509278,111.46095899820575,3.72600423398467,117.46634948730468,-1,-0.01347236315731326,0.671506960877895
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.66960906982422,143937800,41.60479320489095,-0.125055684002362,0.5528980332953635,123.00188766354587,116.84550056457519,110.6891134656045,3.8527182172714793,117.37909942626953,-1,0.046312192080151804,0.702605920233231
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.69587707519531,146129200,49.040599571605924,-0.15785760743742117,0.4107469051488066,122.96427856698304,116.77200050354004,110.57972244009704,3.98681001296163,117.37134948730468,-1,-0.03705038542851469,0.6765741000842336
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.38288116455078,190272600,40.362106362361075,-0.6970857353010445,0.18918037705883642,123.4832270902541,116.56400070190429,109.64477431355448,4.2448949030444485,117.18304946899414,-1,0.05601802897648289,0.71447444762749
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.294921875,122866900,40.25521942459025,-1.1187937219257549,-0.07241444273808184,123.88636847495025,116.17750053405761,108.46863259316498,4.1816881678521,116.87104934692383,-1,0.0008267863933540953,0.7150651653791875
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.92691802978516,107624400,43.25782180851601,-1.303222095374693,-0.31857597326540404,124.04870849217048,116.04150047302247,108.03429245387446,4.080138620636659,116.56269943237305,-1,-0.01535355198934174,0.7040863751867709
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.33428955078125,138235500,50.493842369049744,-1.0730940843363896,-0.46947959547960116,124.04553025569236,116.03500022888184,108.02447020207133,4.156556854625782,116.36519943237305,-1,-0.04083660274481349,0.6753338795852329
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.32144927978516,126387100,55.964793715046845,-0.5550951366372061,-0.4866027037111222,124.33558704333701,116.23800010681153,108.14041317028604,4.193231779176786,116.21534942626953,-1,-0.03549370978140831,0.6513637748576822
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.18930053710938,114457900,55.41521335216235,-0.17005184973437792,-0.42329253291577335,124.48712629183986,116.32400016784668,108.1608740438535,4.113000916008746,116.08894943237304,0,0.001856392013588449,0.6525729613672688
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.86922454833984,154515300,51.61056758503221,-0.055501894199011303,-0.34973440517242094,123.19594726096281,115.92000007629395,108.64405289162508,4.243500480008958,115.9191993713379,0,-0.0,0.6525729613672688
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.52662658691406,138023400,51.053113076139546,0.006957615982273069,-0.27839600094148215,122.54174577906198,115.66350021362305,108.78525464818412,4.187536094613508,115.6577995300293,0,-0.0,0.6525729613672688
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.9724349975586,112295000,56.179473848779594,0.3366112935941885,-0.15539454203434802,122.21938346372332,115.57849998474121,108.93761650575911,4.149854661620746,115.36399963378906,0,0.0,0.6525729613672688
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.6983413696289,103162300,55.67992118934322,0.5687148558408808,-0.01057266245930226,121.9416622940946,115.50349998474121,109.06533767538782,3.993436406110168,115.12019973754883,0,-0.0,0.6525729613672688
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.7472915649414,81581900,55.75558481066079,0.7480701425750453,0.14115589854756727,121.98067387102326,115.51550025939942,109.05032664777558,3.8367620501282476,115.08779983520508,0,0.0,0.6525729613672688
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.76538848876953,91183000,57.385141755499575,0.9630286864963153,0.3055304561373169,122.52465758246996,115.73150024414062,108.93834290581128,3.7655644992541317,115.07459991455079,0,0.0,0.6525729613672688
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.87454223632812,74271000,55.46033269343506,1.0478759294971667,0.4539995508092869,122.7649490856622,115.82550010681152,108.88605112796084,3.6187383981983117,115.20599990844727,0,-0.0,0.6525729613672688
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.543212890625,76322100,52.61968678739839,0.9939200064698213,0.5619836419413938,122.8760861216171,115.88349990844726,108.89091369527742,3.490257062243019,115.22019989013671,0,-0.0,0.6525729613672688
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.14035034179688,74113000,53.763603640378825,0.9889811410323546,0.647383141759586,123.12228168913177,116.02799987792969,108.93371806672761,3.401667272082803,115.3231999206543,0,0.0,0.6525729613672688
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.86773681640625,73604300,50.94092064919388,0.8701372720618252,0.6919339678200338,123.24405402002488,116.14299964904785,109.04194527807083,3.2644050189011073,115.4299998474121,0,-0.0,0.6525729613672688
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.4512710571289,127959300,44.22766454764146,0.48870549644732364,0.6512882735454918,123.2400390061271,116.08299942016602,108.92595983420493,3.3076619994497447,115.3997998046875,-1,-0.001,0.6519203884059016
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.74345397949219,113874200,47.068921563853245,0.2895927647530101,0.5789491717869955,123.17501971819414,116.01149940490723,108.84797909162032,3.304257723505511,115.39239974975585,-1,-0.011594200373434838,0.6443618927951961
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.58534240722656,76499200,48.89558982392704,0.19889659613448885,0.5029386566564942,123.06862062510744,116.25299949645996,109.43737836781249,3.181096588330452,115.47039978027344,-1,-0.007467227785225905,0.639550295765575
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.13353729248047,46691300,50.10311021484607,0.17024388640797383,0.4363997026067901,123.11982043692414,116.31649932861328,109.51317822030241,3.0581610523406093,115.59539978027344,-1,-0.0048263170256421795,0.6364636232843671
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.54173278808594,169410200,55.1198880262816,0.3420949327551597,0.41753874863646406,122.79436191446128,116.8259994506836,110.85763698690592,3.1525784688028873,115.83959991455077,-1,-0.021099637971836005,0.623034471250824
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.13439178466797,127728200,61.361365405259576,0.7656009348774404,0.48715118588465933,122.78119302813573,117.52349967956543,112.26580633099513,3.2431084473844893,116.09239990234374,0,-0.03182736728154267,0.6032049243052623
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.48680877685547,89004200,61.92079243209,1.117400832125199,0.6132011151327673,122.86563766286399,118.15549964904785,113.44536163523172,3.188600940923711,116.31779998779297,0,0.0,0.6032049243052623
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.34976196289062,78967600,61.54759354609201,1.3691255771521895,0.7643860075366518,123.46114322699735,118.55499992370605,113.64885662041475,3.0729865662023186,116.63419998168945,0,-0.0,0.6032049243052623
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.6742935180664,78260400,59.6397242095094,1.4957003185038644,0.9106488697300943,123.87856120607474,118.71599998474122,113.5534387634077,2.9549165113549987,116.91479995727539,0,-0.0,0.6032049243052623
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.1426773071289,86712000,62.370530893344124,1.6974816649360491,1.0680154287712853,124.57828668608792,118.9689998626709,113.35971303925388,2.9095653101742287,117.14419998168945,0,0.0,0.6032049243052623
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.75940704345703,82225500,63.48792263004093,1.8864841341805203,1.2317091698531324,125.3105855348447,119.37199974060059,113.43341394635647,2.8367397179505676,117.33259994506835,0,0.0,0.6032049243052623
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.21419525146484,115089200,56.08590347223296,1.805657311474306,1.346498798177367,125.47405823971657,119.66249961853028,113.85094099734398,2.987686662971398,117.48639999389648,0,-0.0,0.6032049243052623
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.6434326171875,81312200,58.97816987954945,1.8382213253635484,1.4448433036146033,125.86559069300861,119.84999961853028,113.83440854405194,3.039994845666521,117.635,0,0.0,0.6032049243052623
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.8309326171875,86939800,56.692228807193516,1.7765756868211184,1.5111897802559064,126.11849718196859,120.0099998474121,113.90150251285561,3.0149948432626066,117.74740005493165,0,-0.0,0.6032049243052623
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.21419525146484,79184500,54.95120581725117,1.6577751453248055,1.5405068532696864,126.28126743499254,120.13599967956543,113.99073192413832,2.9289236086434025,117.92260009765624,0,-0.0,0.6032049243052623
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.18566131591797,157243700,65.87787012295745,2.0324153384376444,1.638888550303278,127.52772160919118,120.51499938964844,113.5022771701057,3.1568578327818764,118.1502000427246,0,0.0,0.6032049243052623
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.11715698242188,98208600,65.68099300479511,2.297191407660449,1.7705491217747122,128.60799929117448,120.93599929809571,113.26399930501694,3.0606535274827245,118.4431999206543,0,-0.0,0.6032049243052623
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.98837280273438,94359800,67.03011544473762,2.549455328788028,1.9263303631773754,129.72104811470507,121.46949920654296,113.21795029838084,2.9684642949811684,118.71559982299804,0,0.0,0.6032049243052623
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.99137878417969,192541500,61.10101521973553,2.5553098728997554,2.0521262651218515,130.31039919186816,121.87049942016601,113.43059964846387,2.969288513692056,118.94939987182617,0,-0.0,0.6032049243052623
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.52830505371094,121251600,63.7579733036349,2.656017958287663,2.172904603755014,131.01904113235918,122.41499938964844,113.81095764693771,3.1043393777391635,119.1745997619629,0,0.0,0.6032049243052623
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.10142517089844,168904800,69.05068936280577,2.995821114971946,2.3374879059984,131.92022801006212,123.31649971008301,114.71277141010388,3.3240299889413882,119.32419982910156,0,0.0,0.6032049243052623
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.2008056640625,88223700,66.4178251408778,3.1545180804927924,2.500893940897279,132.46915978860932,124.1060001373291,115.74284048604888,3.2044559823373158,119.52139999389648,0,-0.0,0.6032049243052623
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.1895294189453,54930100,67.86638600858541,3.323473748263922,2.665409902370608,133.07158309826164,124.90300025939942,116.73441742053721,3.1541376978846505,119.73699996948243,0,0.0,0.6032049243052623
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.81007385253906,124486200,73.59795234558842,3.7944963916362724,2.891227200223741,134.66306312229926,125.90800056457519,117.1529380068511,3.312413227834854,120.05660003662109,-1,-0.001,0.6026017193809571
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.02841186523438,121047300,68.52263161024368,3.97510333261269,3.108002426701531,135.6881849025825,126.69900016784668,117.70981543311086,3.3936692078639488,120.37360000610352,0,0.01231485325709114,0.6100226711276043
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.90264892578125,96452100,65.45132423899543,3.979566769468832,3.282315295254991,136.53812535958434,127.24900016784667,117.95987497610902,3.336265092779359,120.7283999633789,0,-0.0,0.6100226711276043
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,129.89434814453125,99116600,62.73893358765716,3.855547431113436,3.3969617224266804,137.10015211977327,127.72950019836426,118.35884827695526,3.3136750341851857,121.03199996948243,0,-0.0,0.6100226711276043
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,126.68341827392578,143301900,54.93199397230726,3.4527910960920423,3.408127597159753,137.1835790417,128.05300025939943,118.92242147709885,3.566269565609179,121.28279998779297,0,-0.0,0.6100226711276043
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.2497100830078,97664900,57.69728251095945,3.2255278115823387,3.3716076400442705,137.30087481109123,128.49099998474122,119.68112515839121,3.5479655121644385,121.58799987792969,-1,-0.001,0.6094126484564767
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,123.93263244628906,155088000,48.80796887389693,2.6589198246805807,3.229070076971533,137.22142344760974,128.63349990844728,120.0455763692848,3.6281112468912533,121.81919982910156,-1,0.0336615236823381,0.6299264067548108
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.16165161132812,109578200,55.96511576133257,2.52931046786685,3.0891181551505964,137.37191318188835,128.96049995422362,120.54908672655888,3.728246615591264,122.13659973144532,-1,-0.03412322074954277,0.6084312889211502
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.26780700683594,105158200,57.633667681083615,2.489083464230106,2.9691112169664984,137.30306327030527,129.47400016784667,121.64493706538806,3.6333725112828477,122.44559982299805,-1,-0.008631262592551314,0.6031797586969473
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.26249694824219,100384500,51.88188596811152,2.1843000883464754,2.812148991242494,137.0576434290146,129.76100006103516,122.46435669305572,3.6274175498882024,122.80119979858398,-1,0.023248824333729434,0.6172029789485539
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.08627319335938,91951100,51.55701269177502,1.9062589953457518,2.630970992063146,136.57741906621789,130.08050003051758,123.58358099481728,3.570459284257237,123.07079986572266,-1,0.0013955084644402538,0.6180642909299544
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.13223266601562,88636800,55.0747553068596,1.8334201375234045,2.4714608211551976,135.8020640070409,130.53600006103517,125.26993611502942,3.526854439315872,123.51139984130859,-1,-0.016226679257536736,0.6080351599204972
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.19397735595703,90221800,51.27592366313624,1.59751060241706,2.29667077740757,135.76811067625664,130.58750038146974,125.40689008668284,3.4349366574478855,123.91419998168945,-1,0.015127173479807188,0.6172330132664368
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.46125793457031,111598500,48.08303284042353,1.2532790235201219,2.0879924266300804,135.81407483395054,130.55400047302246,125.29392611209437,3.419584126251831,124.2481999206543,-1,0.013730542410815172,0.6257079573324468
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.13673400878906,90757300,49.40564833864491,1.024342465311122,1.875262434366289,135.8450467403747,130.5105007171631,125.1759546939515,3.301756993838196,124.50580001831055,-1,-0.005427107477730786,0.6223121729983322
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.2482147216797,104319500,56.64566910528471,1.1683452891916204,1.7338790053313553,135.84511556805793,130.77900047302245,125.71288537798696,3.398774613000423,124.76580001831054,-1,-0.0328561127128284,0.6018654140997338
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.98626708984375,120150900,63.183849450014925,1.6539501121868057,1.7178932267024456,136.78231845300874,131.21100044250488,125.63968243200101,3.7017192399038525,125.12939987182617,-1,-0.03665830782882318,0.5798020464781436
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.13990783691406,114459400,65.71486608065204,2.1910608462944765,1.812526750620852,138.11159431625197,131.57050056457518,125.0294068128984,3.7823108535574836,125.58440002441407,0,-0.017073736286376096,0.5699026592382745
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,139.9088134765625,157611700,69.64739464893765,2.8940265219263495,2.0288267048819515,140.35648964258246,132.1685001373291,123.98051063207573,4.1228602962860785,126.1233999633789,0,0.0,0.5699026592382745
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.1437530517578,98390600,69.87933523864555,3.430948483520808,2.309251060609723,142.21197411927602,132.7280002593994,123.2440263995228,4.037656556163524,126.5968000793457,0,0.0,0.5699026592382745
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.06692504882812,140843800,67.33947902843276,3.7247649353896293,2.5923538355657048,143.19135823691272,132.9965000152588,122.80164179360484,4.027109615698161,127.05380004882812,0,-0.0,0.5699026592382745
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.20162963867188,142621100,57.22007626325358,3.51604821271917,2.777092710996398,143.42908889559476,133.10750007629395,122.78591125699313,4.122316115316261,127.41039993286132,0,-0.0,0.5699026592382745
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.17974853515625,177523800,49.0299393754729,2.9032248478818588,2.8023191383734902,143.34870828869145,133.01950035095214,122.69029241321283,4.31929279450963,127.64360000610351,0,-0.0,0.5699026592382745
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.3137664794922,106239800,52.1634136931182,2.5639099481669803,2.7546373003321882,143.43128941736873,133.09200019836425,122.75271097935975,4.328629895404032,127.93860000610351,-1,-0.001,0.5693327565790363
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.14588928222656,83305400,53.367212906194545,2.336653348976597,2.6710405100610703,143.59834610743462,133.371000289917,123.14365447239935,4.174441914942695,128.27780014038086,-1,-0.0063367087176327,0.565725060737188
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.11801147460938,89880900,51.63850839865244,2.0482138514766746,2.5464751783441915,143.68915915683908,133.51750068664552,123.34584221645196,4.030553468311743,128.583800201416,-1,0.007778376242906226,0.5701254831096428
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.49530029296875,84183100,56.61166422451663,2.0741004535632612,2.4520002333880053,143.84103245281122,134.05700073242187,124.27296901203253,3.989799038795056,128.98480026245116,-1,-0.025757778746879012,0.5554403170577471
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.07864379882812,75693800,55.48950845746708,2.0204887072407587,2.365697928158556,144.08960110500962,134.3490005493164,124.60839999362318,3.8162417902092485,129.44300018310548,-1,0.004585522131241526,0.5579873009241991
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.22569274902344,71297200,55.71460368780773,1.9674262322550646,2.286043588977858,144.3335493589674,134.59200057983398,124.85045180070057,3.689367986974436,129.87780029296874,-1,-0.0010968789214593766,0.5573752564153733
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.34332275390625,76774200,53.95172242551881,1.8316366541988032,2.195162202022047,144.35130501564254,134.94350051879883,125.53569602195513,3.570841614997467,130.27740020751952,-1,0.006573728224378961,0.5610392898700415
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.73548889160156,73046600,52.714326439193286,1.654917156012118,2.0871131928200612,144.2487379074099,135.27300033569335,126.2972627639768,3.5007823279747683,130.6534002685547,-1,0.004558452630158305,0.5635967608965717
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.4806365966797,64280000,52.17392378342921,1.4768619514058798,1.9650629445372252,144.23405990674485,135.48500061035156,126.73594131395826,3.4378689557756776,130.97500030517577,-1,0.0019203376025409558,0.5646790569491917
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,132.71588134765625,60145100,52.656387092137955,1.3396741949675857,1.8399851946232975,144.02294095919274,135.80800018310546,127.59305940701819,3.3237351973553166,131.22800018310548,-1,-0.0017759951580194056,0.563676189678215
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,130.5786590576172,80576300,47.92679114928082,1.0430214179810662,1.6805924392948512,143.42235109110354,136.11050033569336,128.79864958028318,3.3163256275944457,131.4302001953125,-1,0.016103957704172722,0.5727536071956422
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.27467346191406,97918500,43.401218472294005,0.6112499927911585,1.4667239499941127,142.9852005474266,136.26100006103516,129.53679957464374,3.3451595985307803,131.58820007324218,-1,0.017644012767020212,0.5828592791533589
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.16687774658203,96856700,41.37794646345799,0.1758601028451494,1.20855118056432,143.22764664030476,136.14500045776367,129.0623542752226,3.351219104048671,131.73740020751953,-1,0.008636423537534132,0.5878930987509091
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.3237075805664,87668800,41.79169458868766,-0.15449882836159645,0.9359411787791367,143.37417534034012,135.79500045776368,128.21582557518724,3.2482751439101496,131.85980010986327,-1,-0.0012334314627955312,0.5871679729061494
